Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,NPS
ID4450,Dan,2021-03-20,13:46:34,Contract related,Y,Y,65.0,349.0,4.0,,,,,-100
ID4451,Greg,2021-03-20,14:26:53,Admin Support,Y,Y,21.0,192.0,8.0,,,,,0
ID4452,Becky,2021-03-20,14:26:53,Streaming,Y,Y,29.0,73.0,6.0,,,,,-100
ID4455,Stewart,2021-03-20,15:41:46,Contract related,Y,Y,124.0,183.0,8.0,,,,,0
ID4456,Greg,2021-03-20,15:41:46,Streaming,Y,Y,21.0,264.0,2.0,,,,,-100
ID4457,Martha,2021-03-20,15:43:12,Admin Support,Y,Y,121.0,138.0,6.0,,,,,-100
ID4459,Dan,2021-03-20,15:43:12,Payment related,Y,Y,56.0,167.0,4.0,,,,,-100
ID4460,Greg,2021-03-20,15:43:12,Contract related,Y,Y,10.0,373.0,6.0,,,,,-100
ID4461,Martha,2021-03-20,15:44:38,Payment related,Y,Y,56.0,172.0,8.0,,,,,0
ID4463,Jim,2021-03-20,15:56:10,Technical Support,Y,Y,17.0,31.0,6.0,,,,,-100
ID4464,Martha,2021-03-20,15:56:10,Contract related,Y,Y,37.0,50.0,10.0,,,,,100
ID4465,Becky,2021-03-20,16:06:14,Streaming,Y,Y,108.0,66.0,10.0,,,,,100
ID4466,Diane,2021-03-20,16:06:14,Technical Support,Y,Y,18.0,343.0,10.0,,,,,100
ID4468,Martha,2021-03-20,16:50:53,Streaming,Y,Y,77.0,283.0,8.0,,,,,0
ID4469,Diane,2021-03-20,17:32:38,Streaming,Y,Y,34.0,271.0,2.0,,,,,-100
ID4470,Greg,2021-03-20,17:32:38,Contract related,Y,Y,73.0,102.0,6.0,,,,,-100
ID4472,Greg,2021-03-20,17:44:10,Admin Support,Y,Y,120.0,162.0,6.0,,,,,-100
ID4473,Stewart,2021-03-20,17:57:07,Technical Support,Y,Y,100.0,317.0,2.0,,,,,-100
ID4474,Martha,2021-03-20,17:57:07,Payment related,Y,Y,93.0,378.0,8.0,,,,,0
ID4475,Diane,2021-03-20,17:58:34,Streaming,Y,N,17.0,49.0,8.0,,,,,0
ID4476,Stewart,2021-03-20,17:58:34,Payment related,Y,Y,17.0,309.0,4.0,,,,,-100
ID4477,Jim,2021-03-21,9:01:26,Contract related,Y,Y,56.0,265.0,4.0,,,,,-100
ID4479,Dan,2021-03-21,9:04:19,Contract related,Y,Y,97.0,159.0,4.0,,,,,-100
ID4480,Stewart,2021-03-21,9:04:19,Streaming,Y,Y,25.0,380.0,8.0,,,,,0
ID4481,Diane,2021-03-21,9:27:22,Technical Support,Y,Y,47.0,170.0,8.0,,,,,0
ID4482,Jim,2021-03-21,9:27:22,Payment related,Y,Y,70.0,115.0,6.0,,,,,-100
ID4483,Greg,2021-03-21,10:01:55,Technical Support,Y,Y,86.0,187.0,6.0,,,,,-100
ID4484,Stewart,2021-03-21,10:01:55,Contract related,Y,Y,92.0,249.0,10.0,,,,,100
ID4485,Greg,2021-03-21,10:35:02,Admin Support,Y,Y,122.0,88.0,6.0,,,,,-100
ID4486,Diane,2021-03-21,10:35:02,Streaming,Y,Y,11.0,408.0,6.0,,,,,-100
ID4487,Diane,2021-03-21,10:43:41,Technical Support,Y,Y,27.0,368.0,6.0,,,,,-100
ID4489,Becky,2021-03-21,11:09:36,Payment related,Y,Y,17.0,118.0,8.0,,,,,0
ID4490,Greg,2021-03-21,11:09:36,Payment related,Y,Y,113.0,194.0,6.0,,,,,-100
ID4492,Becky,2021-03-21,11:31:12,Streaming,Y,Y,101.0,202.0,6.0,,,,,-100
ID4493,Becky,2021-03-21,11:47:02,Contract related,Y,Y,69.0,154.0,2.0,,,,,-100
ID4494,Stewart,2021-03-21,11:47:02,Technical Support,Y,Y,24.0,237.0,6.0,,,,,-100
ID4495,Becky,2021-03-21,11:55:41,Technical Support,Y,Y,84.0,120.0,8.0,,,,,0
ID4499,Martha,2021-03-21,12:18:43,Streaming,Y,Y,92.0,250.0,6.0,,,,,-100
ID4502,Diane,2021-03-21,12:53:17,Streaming,Y,Y,114.0,235.0,4.0,,,,,-100
ID4503,Diane,2021-03-21,12:53:17,Payment related,Y,Y,109.0,279.0,6.0,,,,,-100
ID4504,Diane,2021-03-21,12:53:17,Technical Support,Y,Y,89.0,151.0,6.0,,,,,-100
ID4505,Dan,2021-03-21,13:09:07,Payment related,Y,Y,124.0,218.0,6.0,,,,,-100
ID4506,Martha,2021-03-21,13:09:07,Streaming,Y,Y,43.0,67.0,10.0,,,,,100
ID4507,Dan,2021-03-21,13:30:43,Contract related,Y,Y,110.0,320.0,10.0,,,,,100
ID4508,Becky,2021-03-21,13:30:43,Streaming,Y,Y,31.0,199.0,8.0,,,,,0
ID4511,Diane,2021-03-21,14:12:29,Streaming,Y,Y,17.0,288.0,6.0,,,,,-100
ID4512,Becky,2021-03-21,14:12:29,Contract related,Y,Y,111.0,325.0,6.0,,,,,-100
ID4513,Diane,2021-03-21,14:16:48,Admin Support,Y,Y,10.0,201.0,4.0,,,,,-100
ID4514,Stewart,2021-03-21,14:16:48,Contract related,Y,Y,121.0,89.0,2.0,,,,,-100
ID4515,Dan,2021-03-21,14:22:34,Payment related,Y,Y,114.0,118.0,8.0,,,,,0
ID4516,Greg,2021-03-21,14:22:34,Technical Support,Y,Y,49.0,32.0,8.0,,,,,0
ID4517,Greg,2021-03-21,14:29:46,Admin Support,Y,Y,114.0,205.0,2.0,,,,,-100
ID4518,Jim,2021-03-21,14:29:46,Streaming,Y,Y,75.0,162.0,6.0,,,,,-100
ID4519,Jim,2021-03-21,14:36:58,Payment related,Y,N,42.0,205.0,10.0,,,,,100
ID4520,Greg,2021-03-21,14:36:58,Payment related,Y,Y,95.0,297.0,6.0,,,,,-100
ID4521,Stewart,2021-03-21,15:12:58,Admin Support,Y,Y,88.0,385.0,6.0,,,,,-100
ID4522,Joe,2021-03-21,15:12:58,Technical Support,Y,Y,51.0,168.0,6.0,,,,,-100
ID4523,Martha,2021-03-21,15:15:50,Contract related,Y,Y,28.0,49.0,2.0,,,,,-100
ID4524,Diane,2021-03-21,15:15:50,Payment related,Y,N,86.0,374.0,8.0,,,,,0
ID4525,Diane,2021-03-21,15:24:29,Contract related,Y,N,60.0,198.0,8.0,,,,,0
ID4526,Joe,2021-03-21,15:24:29,Streaming,Y,Y,60.0,287.0,4.0,,,,,-100
ID4527,Dan,2021-03-21,16:06:14,Payment related,Y,Y,63.0,111.0,8.0,,,,,0
ID4528,Joe,2021-03-21,16:06:14,Technical Support,Y,Y,23.0,381.0,8.0,,,,,0
ID4530,Becky,2021-03-21,16:12:00,Streaming,Y,Y,100.0,108.0,8.0,,,,,0
ID4531,Jim,2021-03-21,16:52:19,Admin Support,Y,Y,105.0,32.0,8.0,,,,,0
ID4532,Greg,2021-03-21,16:52:19,Technical Support,Y,Y,29.0,131.0,8.0,,,,,0
ID4534,Stewart,2021-03-21,17:26:53,Payment related,Y,N,98.0,249.0,4.0,,,,,-100
ID4535,Dan,2021-03-21,17:32:38,Contract related,Y,Y,108.0,328.0,8.0,,,,,0
ID4537,Stewart,2021-03-21,17:42:43,Contract related,Y,Y,116.0,393.0,10.0,,,,,100
ID4538,Stewart,2021-03-21,17:42:43,Streaming,Y,Y,78.0,330.0,8.0,,,,,0
ID4540,Greg,2021-03-22,9:44:38,Payment related,Y,Y,81.0,231.0,6.0,,,,,-100
ID4541,Diane,2021-03-22,9:46:05,Streaming,Y,Y,84.0,53.0,4.0,,,,,-100
ID4542,Stewart,2021-03-22,9:46:05,Contract related,Y,Y,24.0,334.0,8.0,,,,,0
ID4543,Dan,2021-03-22,10:03:22,Streaming,Y,Y,114.0,343.0,6.0,,,,,-100
ID4545,Greg,2021-03-22,10:07:41,Contract related,Y,N,32.0,191.0,10.0,,,,,100
ID4546,Martha,2021-03-22,10:07:41,Contract related,Y,Y,16.0,190.0,8.0,,,,,0
ID4547,Jim,2021-03-22,10:14:53,Admin Support,Y,N,104.0,284.0,10.0,,,,,100
ID4548,Stewart,2021-03-22,10:14:53,Technical Support,Y,Y,40.0,53.0,6.0,,,,,-100
ID4549,Joe,2021-03-22,11:19:41,Contract related,Y,Y,80.0,167.0,8.0,,,,,0
ID4550,Jim,2021-03-22,11:19:41,Payment related,Y,Y,88.0,310.0,8.0,,,,,0
ID4551,Joe,2021-03-22,12:00:00,Admin Support,Y,Y,86.0,219.0,6.0,,,,,-100
ID4552,Martha,2021-03-22,12:00:00,Streaming,Y,Y,57.0,398.0,8.0,,,,,0
ID4553,Jim,2021-03-22,12:05:46,Contract related,Y,Y,96.0,370.0,10.0,,,,,100
ID4554,Jim,2021-03-22,12:05:46,Technical Support,Y,Y,72.0,260.0,4.0,,,,,-100
ID4555,Jim,2021-03-22,12:07:12,Admin Support,Y,Y,37.0,76.0,10.0,,,,,100
ID4557,Martha,2021-03-22,12:46:05,Technical Support,Y,Y,37.0,32.0,2.0,,,,,-100
ID4558,Becky,2021-03-22,12:46:05,Streaming,Y,Y,10.0,109.0,10.0,,,,,100
ID4560,Dan,2021-03-22,13:26:24,Technical Support,Y,Y,120.0,123.0,6.0,,,,,-100
ID4561,Becky,2021-03-22,13:27:50,Contract related,Y,Y,95.0,244.0,8.0,,,,,0
ID4562,Jim,2021-03-22,13:27:50,Technical Support,Y,Y,74.0,355.0,6.0,,,,,-100
ID4565,Stewart,2021-03-22,13:43:41,Technical Support,Y,Y,77.0,80.0,6.0,,,,,-100
ID4566,Joe,2021-03-22,13:43:41,Technical Support,Y,Y,50.0,211.0,8.0,,,,,0
ID4567,Diane,2021-03-22,14:13:55,Payment related,Y,Y,94.0,292.0,6.0,,,,,-100
ID4568,Becky,2021-03-22,14:13:55,Technical Support,Y,Y,109.0,189.0,4.0,,,,,-100
ID4569,Dan,2021-03-22,14:48:29,Contract related,Y,Y,30.0,139.0,2.0,,,,,-100
ID4570,Joe,2021-03-22,14:48:29,Admin Support,Y,Y,124.0,327.0,8.0,,,,,0
ID4573,Joe,2021-03-22,15:25:55,Streaming,Y,Y,114.0,248.0,6.0,,,,,-100
ID4574,Greg,2021-03-22,15:25:55,Technical Support,Y,Y,32.0,300.0,8.0,,,,,0
ID4575,Martha,2021-03-22,15:41:46,Contract related,Y,Y,75.0,105.0,8.0,,,,,0
ID4576,Dan,2021-03-22,15:41:46,Contract related,Y,N,109.0,366.0,4.0,,,,,-100
ID4577,Martha,2021-03-22,16:03:22,Streaming,Y,Y,116.0,162.0,6.0,,,,,-100
ID4578,Dan,2021-03-22,16:03:22,Technical Support,Y,Y,26.0,151.0,6.0,,,,,-100
ID4579,Joe,2021-03-22,16:06:14,Admin Support,Y,Y,67.0,363.0,8.0,,,,,0
ID4580,Stewart,2021-03-22,16:06:14,Admin Support,Y,N,58.0,217.0,8.0,,,,,0
ID4581,Stewart,2021-03-22,16:24:58,Streaming,Y,Y,20.0,395.0,4.0,,,,,-100
ID4582,Jim,2021-03-22,16:24:58,Technical Support,Y,Y,115.0,289.0,2.0,,,,,-100
ID4583,Stewart,2021-03-22,16:29:17,Admin Support,Y,N,35.0,225.0,8.0,,,,,0
ID4584,Becky,2021-03-22,16:29:17,Technical Support,Y,Y,36.0,131.0,8.0,,,,,0
ID4586,Greg,2021-03-22,16:49:26,Payment related,Y,Y,62.0,77.0,2.0,,,,,-100
ID4587,Dan,2021-03-22,17:39:50,Admin Support,Y,Y,37.0,260.0,6.0,,,,,-100
ID4589,Martha,2021-03-22,17:48:29,Technical Support,Y,Y,124.0,379.0,2.0,,,,,-100
ID4590,Joe,2021-03-22,17:48:29,Admin Support,Y,Y,58.0,375.0,10.0,,,,,100
ID4591,Becky,2021-03-22,17:58:34,Admin Support,Y,Y,77.0,131.0,10.0,,,,,100
ID4592,Jim,2021-03-22,17:58:34,Technical Support,Y,Y,80.0,68.0,8.0,,,,,0
ID4593,Martha,2021-03-23,9:18:43,Payment related,Y,Y,51.0,145.0,10.0,,,,,100
ID4594,Martha,2021-03-23,9:18:43,Streaming,Y,Y,110.0,259.0,6.0,,,,,-100
ID4595,Becky,2021-03-23,9:47:31,Admin Support,Y,Y,112.0,280.0,8.0,,,,,0
ID4596,Dan,2021-03-23,9:47:31,Technical Support,Y,Y,27.0,42.0,10.0,,,,,100
ID4597,Dan,2021-03-23,11:22:34,Technical Support,Y,Y,53.0,35.0,2.0,,,,,-100
ID4598,Joe,2021-03-23,11:22:34,Technical Support,Y,Y,125.0,232.0,6.0,,,,,-100
ID4599,Joe,2021-03-23,11:45:36,Streaming,Y,Y,13.0,174.0,2.0,,,,,-100
ID4600,Joe,2021-03-23,11:45:36,Contract related,Y,Y,37.0,164.0,8.0,,,,,0
ID4601,Martha,2021-03-23,12:27:22,Streaming,Y,Y,84.0,226.0,8.0,,,,,0
ID4604,Joe,2021-03-23,12:38:53,Admin Support,Y,Y,123.0,186.0,6.0,,,,,-100
ID4605,Martha,2021-03-23,13:03:22,Streaming,Y,N,51.0,331.0,6.0,,,,,-100
ID4606,Greg,2021-03-23,13:03:22,Admin Support,Y,Y,69.0,287.0,2.0,,,,,-100
ID4607,Dan,2021-03-23,13:52:19,Streaming,Y,Y,80.0,180.0,2.0,,,,,-100
ID4608,Greg,2021-03-23,13:52:19,Payment related,Y,Y,111.0,245.0,10.0,,,,,100
ID4609,Diane,2021-03-23,14:05:17,Admin Support,Y,Y,26.0,358.0,8.0,,,,,0
ID4610,Dan,2021-03-23,14:05:17,Admin Support,Y,Y,29.0,163.0,2.0,,,,,-100
ID4612,Becky,2021-03-23,14:26:53,Technical Support,Y,Y,43.0,92.0,8.0,,,,,0
ID4613,Diane,2021-03-23,15:21:36,Technical Support,Y,Y,58.0,296.0,6.0,,,,,-100
ID4614,Jim,2021-03-23,15:21:36,Admin Support,Y,Y,27.0,388.0,4.0,,,,,-100
ID4615,Diane,2021-03-23,15:27:22,Admin Support,Y,Y,39.0,115.0,8.0,,,,,0
ID4616,Joe,2021-03-23,15:27:22,Payment related,Y,Y,83.0,123.0,8.0,,,,,0
ID4617,Jim,2021-03-23,15:33:07,Contract related,Y,Y,22.0,256.0,8.0,,,,,0
ID4618,Jim,2021-03-23,15:33:07,Contract related,Y,Y,56.0,127.0,10.0,,,,,100
ID4619,Martha,2021-03-23,16:20:38,Streaming,Y,Y,98.0,250.0,4.0,,,,,-100
ID4621,Greg,2021-03-23,16:24:58,Streaming,Y,Y,101.0,75.0,10.0,,,,,100
ID4623,Dan,2021-03-23,16:33:36,Technical Support,Y,Y,93.0,36.0,8.0,,,,,0
ID4624,Dan,2021-03-23,16:33:36,Payment related,Y,Y,24.0,177.0,8.0,,,,,0
ID4625,Diane,2021-03-23,16:39:22,Admin Support,Y,Y,58.0,305.0,8.0,,,,,0
ID4626,Greg,2021-03-23,16:39:22,Payment related,Y,Y,124.0,109.0,8.0,,,,,0
ID4627,Dan,2021-03-23,16:39:22,Payment related,Y,N,50.0,282.0,4.0,,,,,-100
ID4628,Martha,2021-03-23,16:39:22,Payment related,Y,Y,74.0,320.0,6.0,,,,,-100
ID4629,Joe,2021-03-23,16:48:00,Admin Support,Y,Y,62.0,45.0,8.0,,,,,0
ID4631,Becky,2021-03-23,17:21:07,Payment related,Y,Y,19.0,228.0,6.0,,,,,-100
ID4632,Dan,2021-03-23,17:21:07,Admin Support,Y,Y,65.0,320.0,6.0,,,,,-100
ID4633,Dan,2021-03-23,17:32:38,Contract related,Y,Y,30.0,180.0,6.0,,,,,-100
ID4634,Stewart,2021-03-23,17:32:38,Admin Support,Y,Y,77.0,42.0,8.0,,,,,0
ID4636,Martha,2021-03-23,17:39:50,Payment related,Y,N,98.0,164.0,10.0,,,,,100
ID4637,Stewart,2021-03-23,17:54:14,Admin Support,Y,Y,70.0,281.0,2.0,,,,,-100
ID4638,Joe,2021-03-23,17:54:14,Contract related,Y,Y,58.0,145.0,6.0,,,,,-100
ID4639,Dan,2021-03-24,9:00:00,Technical Support,Y,Y,21.0,154.0,6.0,,,,,-100
ID4640,Dan,2021-03-24,9:00:00,Payment related,Y,Y,61.0,347.0,10.0,,,,,100
ID4641,Jim,2021-03-24,9:12:58,Contract related,Y,Y,111.0,401.0,10.0,,,,,100
ID4642,Dan,2021-03-24,9:12:58,Streaming,Y,Y,75.0,339.0,8.0,,,,,0
ID4645,Joe,2021-03-24,9:43:12,Technical Support,Y,Y,30.0,303.0,6.0,,,,,-100
ID4646,Joe,2021-03-24,9:43:12,Payment related,Y,Y,78.0,276.0,10.0,,,,,100
ID4648,Becky,2021-03-24,9:50:24,Technical Support,Y,Y,26.0,231.0,10.0,,,,,100
ID4650,Greg,2021-03-24,9:59:02,Technical Support,Y,Y,93.0,149.0,6.0,,,,,-100
ID4651,Jim,2021-03-24,10:06:14,Streaming,Y,Y,101.0,341.0,10.0,,,,,100
ID4652,Jim,2021-03-24,10:06:14,Technical Support,Y,Y,107.0,179.0,2.0,,,,,-100
ID4653,Stewart,2021-03-24,10:10:34,Admin Support,Y,Y,123.0,355.0,8.0,,,,,0
ID4654,Martha,2021-03-24,10:10:34,Contract related,Y,Y,99.0,153.0,6.0,,,,,-100
ID4655,Becky,2021-03-24,10:52:19,Streaming,Y,N,72.0,339.0,8.0,,,,,0
ID4656,Joe,2021-03-24,10:52:19,Contract related,Y,Y,113.0,138.0,10.0,,,,,100
ID4659,Greg,2021-03-24,11:11:02,Technical Support,Y,Y,119.0,35.0,4.0,,,,,-100
ID4660,Diane,2021-03-24,11:11:02,Payment related,Y,Y,80.0,34.0,10.0,,,,,100
ID4661,Dan,2021-03-24,11:34:05,Payment related,Y,Y,82.0,67.0,6.0,,,,,-100
ID4662,Martha,2021-03-24,11:34:05,Payment related,Y,Y,97.0,176.0,2.0,,,,,-100
ID4663,Joe,2021-03-24,12:18:43,Payment related,Y,Y,31.0,169.0,10.0,,,,,100
ID4665,Dan,2021-03-24,13:17:46,Technical Support,Y,Y,11.0,383.0,10.0,,,,,100
ID4666,Becky,2021-03-24,13:17:46,Streaming,Y,Y,91.0,113.0,6.0,,,,,-100
ID4667,Becky,2021-03-24,13:42:14,Technical Support,Y,Y,15.0,116.0,10.0,,,,,100
ID4668,Jim,2021-03-24,13:42:14,Contract related,Y,Y,17.0,366.0,6.0,,,,,-100
ID4669,Greg,2021-03-24,13:53:46,Technical Support,Y,Y,38.0,280.0,4.0,,,,,-100
ID4670,Stewart,2021-03-24,13:53:46,Technical Support,Y,Y,47.0,270.0,8.0,,,,,0
ID4671,Dan,2021-03-24,14:26:53,Technical Support,Y,Y,52.0,68.0,6.0,,,,,-100
ID4672,Greg,2021-03-24,14:26:53,Contract related,Y,Y,99.0,87.0,6.0,,,,,-100
ID4674,Martha,2021-03-24,14:39:50,Contract related,Y,Y,108.0,186.0,4.0,,,,,-100
ID4675,Diane,2021-03-24,15:01:26,Streaming,Y,Y,54.0,129.0,6.0,,,,,-100
ID4676,Joe,2021-03-24,15:01:26,Contract related,Y,Y,73.0,245.0,6.0,,,,,-100
ID4677,Martha,2021-03-24,15:17:17,Admin Support,Y,Y,123.0,47.0,2.0,,,,,-100
ID4678,Greg,2021-03-24,15:17:17,Payment related,Y,Y,33.0,371.0,10.0,,,,,100
ID4679,Stewart,2021-03-24,15:33:07,Payment related,Y,Y,53.0,82.0,4.0,,,,,-100
ID4680,Joe,2021-03-24,15:33:07,Payment related,Y,Y,35.0,176.0,2.0,,,,,-100
ID4682,Becky,2021-03-24,15:46:05,Technical Support,Y,Y,45.0,350.0,6.0,,,,,-100
ID4683,Dan,2021-03-24,16:16:19,Payment related,Y,N,113.0,234.0,2.0,,,,,-100
ID4684,Jim,2021-03-24,16:16:19,Admin Support,Y,Y,115.0,304.0,10.0,,,,,100
ID4685,Diane,2021-03-24,16:17:46,Contract related,Y,Y,81.0,118.0,10.0,,,,,100
ID4686,Martha,2021-03-24,16:17:46,Technical Support,Y,Y,21.0,287.0,10.0,,,,,100
ID4687,Joe,2021-03-24,16:27:50,Admin Support,Y,N,89.0,70.0,10.0,,,,,100
ID4688,Jim,2021-03-24,16:27:50,Payment related,Y,Y,54.0,317.0,6.0,,,,,-100
ID4689,Jim,2021-03-24,16:30:43,Technical Support,Y,Y,59.0,367.0,2.0,,,,,-100
ID4690,Becky,2021-03-24,16:30:43,Streaming,Y,Y,61.0,252.0,2.0,,,,,-100
ID4691,Greg,2021-03-24,17:28:19,Streaming,Y,Y,102.0,401.0,2.0,,,,,-100
ID4692,Martha,2021-03-24,17:28:19,Contract related,Y,N,73.0,40.0,6.0,,,,,-100
ID4694,Stewart,2021-03-25,9:01:26,Contract related,Y,Y,75.0,252.0,10.0,,,,,100
ID4695,Martha,2021-03-25,9:04:19,Streaming,Y,Y,46.0,100.0,6.0,,,,,-100
ID4696,Joe,2021-03-25,9:04:19,Technical Support,Y,Y,96.0,260.0,10.0,,,,,100
ID4697,Martha,2021-03-25,9:18:43,Payment related,Y,Y,17.0,106.0,6.0,,,,,-100
ID4698,Martha,2021-03-25,9:18:43,Admin Support,Y,Y,97.0,126.0,8.0,,,,,0
ID4699,Martha,2021-03-25,10:27:50,Payment related,Y,Y,124.0,371.0,8.0,,,,,0
ID4700,Joe,2021-03-25,10:27:50,Streaming,Y,Y,94.0,209.0,10.0,,,,,100
ID4702,Stewart,2021-03-25,10:27:50,Contract related,Y,Y,91.0,361.0,10.0,,,,,100
ID4703,Stewart,2021-03-25,10:48:00,Technical Support,Y,Y,51.0,344.0,8.0,,,,,0
ID4704,Jim,2021-03-25,10:48:00,Contract related,Y,N,73.0,410.0,8.0,,,,,0
ID4705,Dan,2021-03-25,10:53:46,Streaming,Y,Y,67.0,392.0,4.0,,,,,-100
ID4709,Greg,2021-03-25,11:44:10,Streaming,Y,Y,83.0,371.0,8.0,,,,,0
ID4710,Diane,2021-03-25,11:44:10,Payment related,Y,Y,95.0,313.0,2.0,,,,,-100
ID4711,Jim,2021-03-25,12:04:19,Payment related,Y,Y,43.0,135.0,2.0,,,,,-100
ID4712,Becky,2021-03-25,12:04:19,Payment related,Y,Y,95.0,97.0,6.0,,,,,-100
ID4714,Stewart,2021-03-25,13:40:48,Payment related,Y,Y,53.0,353.0,8.0,,,,,0
ID4715,Stewart,2021-03-25,13:53:46,Contract related,Y,Y,28.0,199.0,8.0,,,,,0
ID4716,Martha,2021-03-25,13:53:46,Streaming,Y,Y,99.0,288.0,8.0,,,,,0
ID4717,Becky,2021-03-25,14:49:55,Admin Support,Y,N,70.0,37.0,2.0,,,,,-100
ID4718,Jim,2021-03-25,14:49:55,Admin Support,Y,Y,51.0,255.0,6.0,,,,,-100
ID4720,Greg,2021-03-25,15:01:26,Streaming,Y,Y,38.0,323.0,6.0,,,,,-100
ID4721,Greg,2021-03-25,15:18:43,Technical Support,Y,N,61.0,353.0,8.0,,,,,0
ID4722,Martha,2021-03-25,15:18:43,Technical Support,Y,Y,49.0,189.0,6.0,,,,,-100
ID4723,Jim,2021-03-25,15:23:02,Payment related,Y,Y,65.0,298.0,6.0,,,,,-100
ID4724,Becky,2021-03-25,15:23:02,Contract related,Y,Y,74.0,406.0,8.0,,,,,0
ID4725,Greg,2021-03-25,15:50:24,Admin Support,Y,Y,114.0,173.0,8.0,,,,,0
ID4727,Greg,2021-03-25,16:01:55,Admin Support,Y,N,118.0,127.0,6.0,,,,,-100
ID4728,Martha,2021-03-25,16:01:55,Payment related,Y,Y,119.0,351.0,8.0,,,,,0
ID4729,Dan,2021-03-25,16:06:14,Admin Support,Y,Y,25.0,248.0,4.0,,,,,-100
ID4730,Dan,2021-03-25,16:06:14,Contract related,Y,Y,106.0,221.0,8.0,,,,,0
ID4731,Diane,2021-03-25,16:26:24,Streaming,Y,Y,29.0,408.0,10.0,,,,,100
ID4732,Stewart,2021-03-25,16:26:24,Admin Support,Y,Y,104.0,372.0,10.0,,,,,100
ID4733,Greg,2021-03-25,16:39:22,Admin Support,Y,Y,70.0,368.0,8.0,,,,,0
ID4734,Jim,2021-03-25,16:39:22,Payment related,Y,Y,85.0,205.0,8.0,,,,,0
ID4736,Jim,2021-03-25,17:35:31,Contract related,Y,Y,61.0,319.0,10.0,,,,,100
ID4737,Jim,2021-03-25,17:44:10,Contract related,Y,Y,44.0,328.0,6.0,,,,,-100
ID4738,Stewart,2021-03-25,17:44:10,Admin Support,Y,Y,40.0,235.0,10.0,,,,,100
ID4739,Martha,2021-03-26,9:23:02,Technical Support,Y,Y,15.0,338.0,8.0,,,,,0
ID4740,Diane,2021-03-26,9:23:02,Contract related,Y,Y,41.0,170.0,4.0,,,,,-100
ID4741,Dan,2021-03-26,9:24:29,Payment related,Y,N,78.0,140.0,8.0,,,,,0
ID4743,Joe,2021-03-26,9:34:34,Technical Support,Y,Y,46.0,122.0,6.0,,,,,-100
ID4745,Dan,2021-03-26,10:00:29,Payment related,Y,Y,45.0,340.0,4.0,,,,,-100
ID4746,Stewart,2021-03-26,10:00:29,Contract related,Y,Y,86.0,342.0,2.0,,,,,-100
ID4748,Dan,2021-03-26,10:06:14,Payment related,Y,N,59.0,141.0,4.0,,,,,-100
ID4749,Joe,2021-03-26,10:10:34,Admin Support,Y,Y,23.0,294.0,6.0,,,,,-100
ID4750,Jim,2021-03-26,10:10:34,Admin Support,Y,Y,79.0,226.0,8.0,,,,,0
ID4751,Stewart,2021-03-26,10:14:53,Contract related,Y,Y,105.0,386.0,8.0,,,,,0
ID4752,Martha,2021-03-26,10:14:53,Technical Support,Y,Y,42.0,55.0,10.0,,,,,100
ID4753,Becky,2021-03-26,10:56:38,Streaming,Y,Y,20.0,85.0,8.0,,,,,0
ID4754,Greg,2021-03-26,10:56:38,Technical Support,Y,Y,48.0,344.0,8.0,,,,,0
ID4755,Becky,2021-03-26,11:48:29,Admin Support,Y,Y,29.0,332.0,6.0,,,,,-100
ID4756,Dan,2021-03-26,11:48:29,Technical Support,Y,Y,49.0,347.0,6.0,,,,,-100
ID4757,Greg,2021-03-26,11:55:41,Streaming,Y,Y,94.0,413.0,10.0,,,,,100
ID4758,Stewart,2021-03-26,11:55:41,Technical Support,Y,N,22.0,106.0,8.0,,,,,0
ID4759,Stewart,2021-03-26,12:01:26,Admin Support,Y,Y,93.0,253.0,8.0,,,,,0
ID4760,Martha,2021-03-26,12:01:26,Streaming,Y,Y,56.0,273.0,10.0,,,,,100
ID4761,Becky,2021-03-26,12:24:29,Contract related,Y,Y,16.0,350.0,10.0,,,,,100
ID4763,Stewart,2021-03-26,12:46:05,Contract related,Y,Y,124.0,126.0,4.0,,,,,-100
ID4765,Greg,2021-03-26,12:50:24,Contract related,Y,Y,93.0,88.0,10.0,,,,,100
ID4766,Diane,2021-03-26,12:50:24,Streaming,Y,Y,10.0,127.0,6.0,,,,,-100
ID4767,Becky,2021-03-26,12:51:50,Technical Support,Y,N,17.0,122.0,8.0,,,,,0
ID4768,Dan,2021-03-26,12:51:50,Technical Support,Y,Y,121.0,60.0,6.0,,,,,-100
ID4769,Martha,2021-03-26,12:51:50,Technical Support,Y,Y,74.0,153.0,10.0,,,,,100
ID4770,Greg,2021-03-26,12:51:50,Payment related,Y,Y,22.0,35.0,6.0,,,,,-100
ID4771,Jim,2021-03-26,13:45:07,Admin Support,Y,Y,76.0,363.0,8.0,,,,,0
ID4772,Jim,2021-03-26,13:45:07,Technical Support,Y,N,86.0,178.0,10.0,,,,,100
ID4773,Stewart,2021-03-26,14:38:24,Technical Support,Y,Y,59.0,45.0,6.0,,,,,-100
ID4775,Diane,2021-03-26,14:49:55,Admin Support,Y,Y,57.0,397.0,10.0,,,,,100
ID4776,Joe,2021-03-26,14:49:55,Admin Support,Y,Y,92.0,283.0,6.0,,,,,-100
